name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
bremen,2022-02-01T00:00:00,2.6,0.4,1.4,91.2,0,0,,0,0.3,20.9,7.9,240,1014.6,100,10,0,0,0,10,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-01T01:00:00,3.1,-1.9,1.9,91.27,0.007,100,rain,0,0,42.1,25.1,300,1015.1,100,10,,,,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-01T02:00:00,2.7,-1.5,1.2,89.88,0.004,100,snow,0,0,43.9,17.3,280,1015.5,100,10.1,0,0,0,10,"Snow, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-01T03:00:00,2.4,-1.9,0.2,85.52,0,0,,0,0,47.5,17.6,280,1015.5,100,22,0,0,0,10,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-01T04:00:00,2.6,-1.8,-0.3,80.77,0,0,,0,0,43.2,19.4,280,1015,76.9,22,0,0,0,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-01T05:00:00,2.8,-1.7,-0.1,80.85,0.001,100,rain,0,0,43.2,20.5,250,1014.7,98.6,25,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-01T06:00:00,1.9,-2.7,0.1,87.85,0,0,,0,0,46.8,19.1,250,1014.6,100,25,0,0,0,10,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-01T07:00:00,2.6,-2.1,0.8,88,0,0,,0,0,47.5,21.9,240,1014,95.4,25,,,,10,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-01T08:00:00,3,-1.8,1.2,87.47,0.001,100,rain,0,0,49.7,23.4,250,1013.8,99,25,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-01T09:00:00,3.5,-1.6,1.6,87.44,0.19,100,rain,0,0,50,27,240,1012.4,95.2,30,26,0.1,0,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-01T10:00:00,4.1,-0.8,1.6,83.38,0,0,,0,0,52.9,27.4,230,1010.7,100,30,48,0.2,0,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-01T11:00:00,4,-1.1,2.4,88.9,0.002,100,rain,0,0,58.7,28.8,230,1008.9,100,8,40,0.1,0,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-01T12:00:00,4.5,-0.8,3.6,93.4,0.119,100,rain,0,0,67.7,32.7,230,1007.5,100,4,37,0.1,0,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-01T13:00:00,5.3,-0.1,4.5,94.67,0.513,100,rain,0,0,68,37.8,240,1005.3,100,4,60,0.2,1,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-01T14:00:00,6.5,1.6,5.4,92.2,0.702,100,rain,0,0,61.9,36.7,260,1004.4,100,7.2,46,0.2,0,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-01T15:00:00,7.3,3.1,6.2,92.23,0.04,100,rain,0,0,62.3,29.9,260,1003.6,100,8,29,0.1,0,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-01T16:00:00,8.1,3.7,6.4,88.56,0.015,100,rain,0,0,64.8,36,280,1003.3,100,24.9,27,0.1,0,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-01T17:00:00,8.1,3.7,5.4,82.7,0.008,100,rain,0,0,65.5,36.3,280,1003.1,100,25,9,0,0,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-01T18:00:00,8.1,3.5,5.1,81.03,0.054,100,rain,0,0,70.2,40.3,290,1003.3,99.9,20,7,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-01T19:00:00,6.7,1,3.9,82.13,0.862,100,rain,0,0,72,50.7,300,1004.1,77.2,8.1,,,,10,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-01T20:00:00,7.6,2.7,4,78.46,0.19,100,rain,0,0,68.8,40.6,280,1003.9,53.6,18,0,0,0,10,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-01T21:00:00,7.5,2.9,3.4,74.93,0.008,100,rain,0,0,67.7,36,290,1004.5,80.8,18,0,0,0,10,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-01T22:00:00,6.4,1.6,2.7,77.2,0.006,100,rain,0,0,65.5,33.8,300,1005.1,79.2,20,0,0,0,10,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-01T23:00:00,6.4,1.3,2.9,78.32,0.004,100,rain,0,0,67.3,37.4,290,1005.7,50.4,18,0,0,0,10,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-02T00:00:00,6.4,1.4,2.7,77.18,0.008,100,rain,0,0,65.5,35.6,280,1005.9,100,18,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-02T01:00:00,4,-2.1,1.6,84.38,0.189,100,rain,0,0,65.2,41,300,1006.7,100,6.1,,,,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-02T02:00:00,5.6,0,1.7,76.23,0.76,100,rain,0,0,62.6,40.6,290,1007.1,100,20,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-02T03:00:00,5.4,0.1,1.9,78.15,0.014,100,rain,0,0,63.7,35.2,280,1007.3,100,5.1,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-02T04:00:00,5.3,-0.3,1.7,77.22,0.231,100,rain,0,0,65.9,40.2,290,1007.5,100,20,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-02T05:00:00,5.4,0,1.4,75.48,0,0,,0,0,64.8,37.4,280,1008.2,100,20,0,0,0,10,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-02T06:00:00,5.8,0.5,1.7,74.53,0.001,100,rain,0,0,61.9,38.8,290,1008.8,93.9,18,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-02T07:00:00,5.7,0.4,1.9,76.62,0,0,,0,0,59.8,36.3,300,1010.1,99.2,10.1,,,,10,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-02T08:00:00,5.2,-0.1,1.9,79.26,0.001,100,rain,0,0,57.6,34.1,300,1011.2,52.8,16,0,0,0,10,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-02T09:00:00,4.7,-0.4,2.1,83.47,0.189,100,rain,0,0,53.3,30.6,300,1012.3,26.7,20,22,0.1,0,10,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-02T10:00:00,5.2,0.3,1.6,77.63,0,0,,0,0,50.4,29.1,290,1012.9,87.8,25,69,0.2,1,10,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-02T11:00:00,5.9,0.6,1.6,73.89,0,0,rain,0,0,48.6,37.7,300,1014,98.3,25,73,0.3,1,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-02T12:00:00,6.4,1.5,1.8,72.75,0,0,rain,0,0,45.7,33.8,310,1014.9,100,25,281,1,3,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-02T13:00:00,6.8,2.1,1.1,66.89,0.007,100,rain,0,0,46.1,34.1,300,1015.8,84.5,28.1,227,0.8,2,10,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-02T14:00:00,7,1.9,0.2,62.05,0.006,100,rain,0,0,48.2,40.6,310,1016.3,36.2,30,157,0.6,2,10,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-02T15:00:00,7.1,3.1,0.9,64.67,0.002,100,rain,0,0,46.8,26.3,320,1016.8,9,29.9,132,0.5,1,10,Rain,rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-02T16:00:00,7,2.6,0.2,62.12,0.001,100,rain,0,0,42.8,31.6,320,1017.5,13,30,88,0.3,1,10,Rain,rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-02T17:00:00,5.8,1.9,1.1,71.43,0,0,,0,0,36.4,22.3,300,1018.6,59.4,28,19,0.1,0,10,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-02T18:00:00,4.4,0.9,0.7,76.99,0,0,,0,0,26.6,15.4,290,1019.3,81.2,25,140,0.5,0,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-02T19:00:00,2.2,-1.5,-0.1,84.76,0,0,,0,0,21.2,14.4,270,1019.8,100,25,,,,10,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-02T20:00:00,2.2,0,0.2,86.72,0,0,,0,0,23.4,7.6,220,1019.8,100,25,0,0,0,10,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-02T21:00:00,2.4,-0.7,0.7,88.66,0,0,,0,0,20.9,11.1,220,1019.7,100,22,0,0,0,10,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-02T22:00:00,1.6,-1.7,0.4,91.67,0,0,,0,0,24.1,11.2,220,1020,100,22,0,0,0,10,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-02T23:00:00,1.6,-0.1,0.9,94.88,0,0,,0,0,30.6,5.8,200,1019.5,100,22,0,0,0,10,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-03T00:00:00,2.8,0.7,1.2,88.75,0,0,,0,0,31.3,7.6,210,1019.3,100,25,0,0,0,10,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-03T01:00:00,3.8,1.3,2,88.08,0,0,,0,0,37.8,10.1,220,1019.1,100,25,,,,10,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-03T02:00:00,4.1,1.5,2.1,86.46,0.003,100,rain,0,0,36,10.4,200,1018.6,100,25,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-03T03:00:00,4.8,2.5,3.8,93.29,0.303,100,rain,0,0,37.1,9.7,210,1018.2,100,5.1,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-03T04:00:00,4.8,2.2,4.3,96.57,0.788,100,rain,0,0,40.7,11.2,200,1017.2,100,3.1,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-03T05:00:00,5.5,2.4,5.1,97.35,0.296,100,rain,0,0,47.5,15.5,210,1016.5,100,4,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-03T06:00:00,6.3,3.4,6.1,98.66,0.219,100,rain,0,0,48.6,15.1,230,1016,100,3,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-03T07:00:00,7,4,6.6,97.4,0.011,100,rain,0,0,43.2,16.5,220,1015.4,100,4,,,,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-03T08:00:00,7.3,4.7,7,98.04,0.006,100,rain,0,0,42.8,14.4,220,1014.8,100,4,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-03T09:00:00,7.8,5.1,7.4,96.77,0.511,100,rain,0,0,43.6,16.6,220,1014.8,100,3,5,0,0,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-03T10:00:00,8.1,4.9,7.4,94.85,0.409,100,rain,0,0,41.8,21.6,230,1014.5,100,4,10,0,0,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-03T11:00:00,8.1,4.9,6.9,91.7,0.003,100,rain,0,0,46.1,21.6,240,1014.4,100,7,17,0.1,0,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-03T12:00:00,7.6,3.9,6.2,90.38,0.013,100,rain,0,0,42.8,25.5,230,1014.3,100,7,55,0.2,1,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-03T13:00:00,7.8,4.3,5.6,85.54,0.004,100,rain,0,0,41.4,23.7,220,1013.4,100,12,52,0.2,1,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-03T14:00:00,8,4.7,5.4,83.34,0,0,,0,0,41.4,21.6,230,1012.7,100,18,59,0.2,1,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-03T15:00:00,7.8,4.4,5.4,84.37,0,0,,0,0,40.3,22.6,220,1012,100,10,42,0.2,0,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-03T16:00:00,7.5,4.5,5.6,87.42,0.002,100,rain,0,0,40.7,18.3,220,1011.3,100,8.1,29,0.1,0,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-03T17:00:00,7,3.8,5.9,92.17,0.097,100,rain,0,0,42.5,19.1,220,1011.1,100,6.1,16,0.1,0,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-03T18:00:00,6.7,3.3,5.6,92.78,0.005,100,rain,0,0,42.1,19.1,220,1011,100,7.1,19,0.1,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-03T19:00:00,6.6,3.8,5.4,91.54,0.1,100,rain,0,0,42.8,15.1,210,1010.7,100,18,,,,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-03T20:00:00,6.5,3.4,5.4,92.1,0.006,100,rain,0,0,41.4,17.3,220,1010.6,100,15,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-03T21:00:00,6.4,2.9,5.2,92.12,0.01,100,rain,0,0,41,19.4,230,1010.5,100,19.9,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-03T22:00:00,6.2,3.2,5.1,92.73,0.097,100,rain,0,0,40.3,14.8,230,1010.4,100,12,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-03T23:00:00,6.2,3.3,5.1,92.72,0.003,100,rain,0,0,41,14.1,230,1010.1,100,14,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-04T00:00:00,6.2,3.4,5.1,92.75,0,0,,0,0,42.5,13.3,240,1010.1,100,10,0,0,0,10,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-04T01:00:00,6.3,2.8,5.2,92.09,0,0,,0,0,40,19.4,230,1009.9,100,9,,,,10,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-04T02:00:00,6.6,3.6,5.4,91.53,0.001,100,rain,0,0,41,16.2,230,1010,100,10,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-04T03:00:00,6.5,3.4,5.2,90.88,0,0,,0,0,44.3,16.9,220,1009.9,100,10,0,0,0,10,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-04T04:00:00,6.4,3.5,4.9,90.16,0,0,,0,0,47.2,14.4,210,1009.4,100,10,0,0,0,10,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-04T05:00:00,6.5,3.7,4.7,87.8,0,0,,0,0,50.8,14.8,210,1008.9,81.9,14,0,0,0,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-04T06:00:00,6.6,3.3,4.7,87.21,0,0,,0,0,52.9,18.4,210,1008.5,100,14,0,0,0,10,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-04T07:00:00,6.6,3.3,4.7,87.18,0,0,,0,0,53.3,18.7,220,1007.8,100,14,,,,10,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-04T08:00:00,7.1,3.3,5.1,86.63,0,0,,0,0,56.5,24.5,220,1007.5,100,10,0,0,0,10,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-04T09:00:00,7.3,3.6,5.1,85.44,0,0,,0,0,56.9,24.8,210,1007.4,100,12,16,0.1,0,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-04T10:00:00,7.6,4.5,5.1,83.73,0,0,,0,0,56.2,19.1,210,1006.8,100,18,37,0.1,0,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-04T11:00:00,8.1,4.7,5.1,80.94,0,0,,0,0,56.2,23.4,210,1006.3,100,22,99,0.4,1,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-04T12:00:00,8.5,4.4,4.7,76.69,0,0,,0,0,56.2,34.5,220,1005.2,100,28,132,0.5,1,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-04T13:00:00,8.8,4.7,4.9,76.12,0,0,,0,0,57.6,35.6,220,1004.2,100,35,73,0.3,1,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-04T14:00:00,8.8,4.7,4.9,76.15,0,0,,0,0,59,35.6,220,1003,100,30,103,0.4,1,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-04T15:00:00,8.6,4.7,4.9,77.17,0,0,,0,0,60.1,31.3,210,1002.2,100,35.1,90,0.3,1,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-04T16:00:00,8.6,4.6,4.6,75.66,0,0,,0,0,61.2,32.7,210,1001.2,100,35,29,0.1,0,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-04T17:00:00,8.1,4.1,4.4,77.2,0.007,100,rain,0,0,69.1,31.3,220,1000.3,100,29.9,11,0,0,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-04T18:00:00,4.5,-1,3,90.03,1.243,100,rain,0,0,40.7,36,300,1001.5,100,8,27,0.1,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-04T19:00:00,2.6,-3.1,1.4,91.28,1.118,100,rain,0,0.1,52.6,30.5,290,1003.5,100,15.1,,,,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-04T20:00:00,2.8,-2.2,1.7,91.93,0.691,100,rain,0,0.1,50.8,24.4,280,1005.2,100,15,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
